courseIdToClone,courseIdToUpdate,sessionName,sessionStatus,sessionSku,seatsLimit,assignTo,priceInCents,accessStartDate,accessEndDate,enrollmentStartDate,enrollmentEndDate,meeting.idToUpdate.1,meeting.idToDelete.1,meeting.title.1,meeting.instructor.1,meeting.locationId.1,meeting.attendeeInfo.1,meeting.startDate.1,meeting.endDate.1
,0090540f-4a7f-4d0e-9f3a-f26a99d2ad88,ZA - 10 MAY 2021 HYBRID - CL810G,Archived,ZA-100521-H-CL810G,12,,31900,,,2021-01-26T00:00:00Z,2021-05-03T23:59:00Z,310d159c-8b96-4cff-8dfa-d24d7eaa24da,,ZA - 10 MAY 2021 HYBRID - CL810G,,b2b4eb65-88d0-435f-9357-ed622b6dd4eb,"<p class=""hiddensessionfields""> 1:, 2:Cyber Retaliator Solutions (CRS) , 3:https://cyberretaliatorsolutions.com/2020/12/29/db2-11-1-hadr-workshop-cl810g-cr/ , 4:, 5:CL810G , 6:MEA , 7:HYBRID , 8:TrainingEMEA@ingrammicro.com, 9:8, 10:UTC +2 , </p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",,
,00945300-b5fe-5ad2-a438-1d6b07428993,US - 10 MAY 2021 VILT - 8G101G,Archived,"1:2493344,2:,3:LearnQuest",12,,238500,,,2020-10-27T01:00:00Z,2021-05-10T13:00:00Z,08548ca4-eeb6-5ed6-8e7d-78d263ca728e,,US - 10 MAY 2021 VILT - 8G101G,Partner Deliver LearnQuest,ad917538-ef05-44b2-a44e-429ead09fba6,"<p class=""hiddensessionfields""> 1:, 2:LearnQuest, 3:, 4:Partner Deliver LearnQuest, 5:, 6:NA, 7:VILT, 8:TrainingAdminUS@ingrammicro.com, 9:24, 10:EST, </p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",,
,009ed9e5-95be-5946-a150-32adfacf29fd,RS - 10 MAY 2021 VILT - 0A0U8G,Archived,"1:994886,2:,3:",12,,52300,,,2020-10-27T10:41:30Z,2021-04-26T02:00:00Z,31291d35-a339-5574-98c9-9165f2d05e71,,RS - 10 MAY 2021 VILT - 0A0U8G,,4762e239-c12d-4b26-9876-4b686c9b0085,"<p class=""hiddensessionfields""> 1:NO 2:  3:  4: 5:  6:EU  7:VILT 8:TrainingEMEA@ingrammicro.com  9:8 10:CET </p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",,
,00aab37e-8485-5171-91b6-218d0f62e4ea,RS - 10 MAY 2021 VILT - CV041G,Archived,"1:996835,2:,3:",12,,316900,,,2020-10-27T10:41:30Z,2021-04-26T02:00:00Z,2f78fd11-9a73-567a-8e27-141ce49bdaea,,RS - 10 MAY 2021 VILT - CV041G,,4762e239-c12d-4b26-9876-4b686c9b0085,"<p class=""hiddensessionfields""> 1:NO 2: 3: 4: 5: 6:EU 7:VILT 8:TrainingEMEA@ingrammicro.com  9:40 10:CET</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",,
,00d312bd-456d-5022-ac63-5b18272f3b0e,HR - 11 MAY 2021 VILT - DW654G,Archived,"1:963673,2:,3:",12,,58200,,,2020-10-27T10:41:30Z,2021-04-27T02:00:00Z,7820da69-2b66-5b07-a840-b6ceb3f40b46,,HR - 11 MAY 2021 VILT - DW654G,,973d3f96-b27e-4888-a6c5-c5ead24fc937,"<p class=""hiddensessionfields""> 1:, 2:, 3:, 4:, 5:, 6:EU, 7:VILT, 8:TrainingEMEA@ingrammicro.com, 9:8, 10:CET, </p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",,
,015d1f8e-27cb-4bfd-802d-7b9268884c48,US - 19 APR 2021 VILT - WD514G,Archived,US-190421-V-WD514G,12,,318000,,,2021-04-09T00:00:00Z,2021-04-19T23:59:00Z,4c16c648-437f-4c48-aafc-ca0761377edd,,US - 19 APR 2021 VILT - WD514G,Partner Deliver LearnQuest,a79be960-bdf1-41d6-ac7d-1ee5137f281c,"<p class=""hiddensessionfields""> 1:NO 2:LearnQuest  3:  4:Partner Deliver LearnQuest  5:834844 6:NA  7:VILT 8:TrainingAdminUS@ingrammicro.com  9:32 10:-5</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",,
,000bbd2b-e8ed-50da-b51f-67200f7cf290,SI - 10 MAY 2021 VILT - WB861G,Archived,"1:989043,2:,3:",12,,309000,,,2020-10-27T10:41:30Z,2021-04-26T02:00:00Z,ddf2f723-4654-5543-b62a-7ee1689b6ffb,,SI - 10 MAY 2021 VILT - WB861G,,cd76512d-f709-42e7-90f0-8f6a29b2b124,"<p class=""hiddensessionfields""> 1:, 2:, 3:, 4:, 5:, 6:EU, 7:VILT, 8:TrainingEMEA@ingrammicro.com, 9:40, 10:CET, </p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",,
,00747b54-92d5-4db1-a0c8-54337a316271,ZA - 10 MAY 2021 HYBRID - ES10G,Archived,ZA-100521-H-ES10G,12,,261900,,,2021-01-26T00:00:00Z,2021-05-03T23:59:00Z,0af88280-d84a-4776-a668-4623185c10ad,,ZA - 10 MAY 2021 HYBRID - ES10G,,b2b4eb65-88d0-435f-9357-ed622b6dd4eb,"<p class=""hiddensessionfields""> 1:, 2:Cyber Retaliator Solutions (CRS) , 3:https://cyberretaliatorsolutions.com/2020/12/29/fundamental-system-skills-in-z-os-es10g-cr/ , 4:, 5:ES10G , 6:MEA , 7:HYBRID , 8:TrainingEMEA@ingrammicro.com, 9:40, 10:UTC +2 , </p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",,
,00b327e7-57d6-5bbf-94de-11ed775afad5,FI - 10 MAY 2021 ILT - F254G,Archived,"1:1023633,2:,3:Ingram Micro/InCa",,,84000,,,2020-10-27T10:41:30Z,2021-04-26T00:00:00Z,261cae5d-87ad-5503-b4f4-6de45d335bbc,,FI - 10 MAY 2021 ILT - F254G,,94786678-3f73-4a2b-baaf-7bc94ee87584,"<p class=""hiddensessionfields"">1:No,2:Ingram Micro/InCase Academy,3:https://myincase.com/ICTRAINING/PublicSchedule.aspx,4:,5:,6:EU,7: ILT ,8:TrainingEurope@ingrammicro.com,9:3,10:EET</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>",,
,00b7fdbb-bb9b-4c6b-a238-d04791fc6bc3,SC - 10 MAY 2021 HYBRID - SSC30G,Archived,SC-100521-H-SSC30G,12,,113900,,,2021-01-26T00:00:00Z,2021-05-03T23:59:00Z,4c5fbf14-80ae-47e1-9a4e-3edeaf232ce4,,SC - 10 MAY 2021 HYBRID - SSC30G,,2e2d2435-beea-40c1-99b3-b7341e7ee1c4,"<p class=""hiddensessionfields""> 1:, 2:Cyber Retaliator Solutions (CRS) , 3:https://cyberretaliatorsolutions.com/2020/12/29/ibm-spectrum-accelerate-implementation-ssc30g-cr/ , 4:, 5:SSC30G , 6:MEA , 7:HYBRID , 8:TrainingEMEA@ingrammicro.com, 9:16, 10:UTC +4 , </p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",,
