courseIdToClone,courseIdToUpdate,sessionName,sessionStatus,sessionSku,seatsLimit,assignTo,priceInCents,accessStartDate,accessEndDate,enrollmentStartDate,enrollmentEndDate,meeting.idToUpdate.1,meeting.idToDelete.1,meeting.title.1,meeting.instructor.1,meeting.locationId.1,meeting.attendeeInfo.1,meeting.startDate.1,meeting.endDate.1
,19a5e2bd-3625-468a-a743-1df9273233e3,US - 19 JUL 2021 VILT - EDU-WS1AI20-OE,published,US-190721-V-EDU-WS1AI20-OE,,,462500,,,2021-04-13T00:00:00Z,2021-07-19T23:59:00Z,4aafe266-5ef4-4525-bb33-f39ac3104c44,,US - 19 JUL 2021 VILT - EDU-WS1AI20-OE,Partner Deliver DWWTC,ad917538-ef05-44b2-a44e-429ead09fba6,"<p class=""hiddensessionfields"">1:NO,2:DWWTC ,3: ,4:Partner Deliver DWWTC ,5: ,6:NA ,7:VILT ,8:Trainingadminus@ingrammicro.com ,9:40,10:-6</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-07-19T15:00:00Z,2021-07-23T23:00:00Z
,9dc3c818-9760-4d62-a7b2-71fa744b9ebc,US - 19 APR 2021 VILT - EDU-WS1D20-OE,published,US-190421-V-EDU-WS1D20-OE,,,92500,,,2021-02-04T00:00:00Z,2021-04-05T23:59:00Z,5b6189e5-226a-43b0-b573-418f828265c9,,US - 19 APR 2021 VILT - EDU-WS1D20-OE,,aeef281b-03d4-435d-8696-9861a7ad1d08,"<p class=""hiddensessionfields"">1:NO,2:,3:,4:,5:,6:NA,7:VILT,8:TrainingAdminUS@ingrammicro.com,9:8,10:UTC -6</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-04-19T14:00:00Z,2021-04-19T22:00:00Z
,2ed7cec5-1bf8-4cb1-a1d1-de77b4441e14,US - 02 JUN 2021 VILT - EDU-WS1D20-OE,published,US-020621-V-EDU-WS1D20-OE,,,92500,,,2021-04-13T00:00:00Z,2021-06-02T23:59:00Z,ceca9c5b-2c46-4057-92c1-f2842cf25aac,,US - 02 JUN 2021 VILT - EDU-WS1D20-OE,Partner Deliver DWWTC,ad917538-ef05-44b2-a44e-429ead09fba6,"<p class=""hiddensessionfields"">1:NO,2:DWWTC ,3: ,4:Partner Deliver DWWTC ,5: ,6:NA ,7:VILT ,8:Trainingadminus@ingrammicro.com ,9:8,10:-6</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-06-02T15:00:00Z,2021-06-02T23:00:00Z
,8dbd5b97-481f-4697-b1a1-00254fc0843e,US - 07 JUL 2021 VILT - EDU-WS1D20-OE,published,US-070721-V-EDU-WS1D20-OE,,,92500,,,2021-04-13T00:00:00Z,2021-07-07T23:59:00Z,a31fbe57-3fba-4429-8028-56a805956fbc,,US - 07 JUL 2021 VILT - EDU-WS1D20-OE,Partner Deliver DWWTC,ad917538-ef05-44b2-a44e-429ead09fba6,"<p class=""hiddensessionfields"">1:NO,2:DWWTC ,3: ,4:Partner Deliver DWWTC ,5: ,6:NA ,7:VILT ,8:Trainingadminus@ingrammicro.com ,9:8,10:-6</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-07-07T15:00:00Z,2021-07-07T23:00:00Z
,1b179d97-0298-4304-9ee5-d45a7ef1cbdd,US - 26 APR 2021 VILT - EDU-WS1DM20-OE,published,US-260421-V-EDU-WS1DM20-OE,,,425000,,,2021-02-04T00:00:00Z,2021-04-12T23:59:00Z,23a3c047-a885-4990-a658-f6aada4982d8,,US - 26 APR 2021 VILT - EDU-WS1DM20-OE,,aeef281b-03d4-435d-8696-9861a7ad1d08,"<p class=""hiddensessionfields"">1:NO,2:,3:,4:,5:,6:NA,7:VILT,8:TrainingAdminUS@ingrammicro.com,9:40,10:UTC -6</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-04-26T14:00:00Z,2021-04-30T22:00:00Z
,bc78720c-0dc1-4a12-92f0-183311b72353,US - 10 MAY 2021 VILT - EDU-WS1DM20-OE,published,US-100521-V-EDU-WS1DM20-OE,,,425000,,,2021-04-13T00:00:00Z,2021-05-10T23:59:00Z,870a9b7e-1412-48ef-bc98-741f14d747af,,US - 10 MAY 2021 VILT - EDU-WS1DM20-OE,Partner Deliver DWWTC,ad917538-ef05-44b2-a44e-429ead09fba6,"<p class=""hiddensessionfields"">1:NO,2:DWWTC ,3: ,4:Partner Deliver DWWTC ,5: ,6:NA ,7:VILT ,8:Trainingadminus@ingrammicro.com ,9:40,10:-6</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-05-10T15:00:00Z,2021-05-14T23:00:00Z
,1f0bfb23-a992-405c-88c5-a3825396a899,US - 24 MAY 2021 VILT - EDU-WS1DM20-OE,published,US-240521-V-EDU-WS1DM20-OE,,,425000,,,2021-04-13T00:00:00Z,2021-05-24T23:59:00Z,4ddf6ab9-c6d0-4a6a-a518-79f014d87c1b,,US - 24 MAY 2021 VILT - EDU-WS1DM20-OE,Partner Deliver DWWTC,ad917538-ef05-44b2-a44e-429ead09fba6,"<p class=""hiddensessionfields"">1:NO,2:DWWTC ,3: ,4:Partner Deliver DWWTC ,5: ,6:NA ,7:VILT ,8:Trainingadminus@ingrammicro.com ,9:40,10:-6</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-05-24T15:00:00Z,2021-05-28T23:00:00Z
,70b62616-636f-41f0-8d7c-e78f7f6b6fc1,US - 07 JUN 2021 VILT - EDU-WS1DM20-OE,published,US-070621-V-EDU-WS1DM20-OE,,,425000,,,2021-04-13T00:00:00Z,2021-06-07T23:59:00Z,a5cb9516-2b6d-4e36-bfc1-d9e1dca4dd6d,,US - 07 JUN 2021 VILT - EDU-WS1DM20-OE,Partner Deliver DWWTC,ad917538-ef05-44b2-a44e-429ead09fba6,"<p class=""hiddensessionfields"">1:NO,2:DWWTC ,3: ,4:Partner Deliver DWWTC ,5: ,6:NA ,7:VILT ,8:Trainingadminus@ingrammicro.com ,9:40,10:-6</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-06-07T15:00:00Z,2021-06-11T23:00:00Z
,aeffd832-8291-4453-b912-49fc98ca2bf5,US - 28 JUN 2021 VILT - EDU-WS1DM20-OE,published,US-280621-V-EDU-WS1DM20-OE,,,425000,,,2021-04-13T00:00:00Z,2021-06-28T23:59:00Z,c5b627c0-df4d-475c-9bd9-1cba7f1fd2c1,,US - 28 JUN 2021 VILT - EDU-WS1DM20-OE,Partner Deliver DWWTC,ad917538-ef05-44b2-a44e-429ead09fba6,"<p class=""hiddensessionfields"">1:NO,2:DWWTC ,3: ,4:Partner Deliver DWWTC ,5: ,6:NA ,7:VILT ,8:Trainingadminus@ingrammicro.com ,9:40,10:-6</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-06-28T15:00:00Z,2021-07-02T23:00:00Z
,5d333ff2-65fc-4886-b3b3-7b921c069d73,US - 12 JUL 2021 VILT - EDU-WS1DM20-OE,published,US-120721-V-EDU-WS1DM20-OE,,,425000,,,2021-04-13T00:00:00Z,2021-07-12T23:59:00Z,cac0cc2b-6b52-4772-bb73-50b95dd96e81,,US - 12 JUL 2021 VILT - EDU-WS1DM20-OE,Partner Deliver DWWTC,ad917538-ef05-44b2-a44e-429ead09fba6,"<p class=""hiddensessionfields"">1:NO,2:DWWTC ,3: ,4:Partner Deliver DWWTC ,5: ,6:NA ,7:VILT ,8:Trainingadminus@ingrammicro.com ,9:40,10:-6</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-07-12T15:00:00Z,2021-07-16T23:00:00Z
