courseIdToClone,courseIdToUpdate,sessionName,sessionStatus,sessionSku,seatsLimit,assignTo,priceInCents,accessStartDate,accessEndDate,enrollmentStartDate,enrollmentEndDate,meeting.idToUpdate.1,meeting.idToDelete.1,meeting.title.1,meeting.instructor.1,meeting.locationId.1,meeting.attendeeInfo.1,meeting.startDate.1,meeting.endDate.1
,d4357575-fddc-495a-99fe-4ceb238c900a,NG - 28 JUN 2021 HYBRID - 0A008G OLD,Archived,NG-20210628/H-0A008G,12,,73900,,,2021-01-26T00:00:00Z,2021-06-21T23:59:00Z,21d1a57d-d86f-44e4-9c00-2ecf5f84cfdc,,NG - 28 JUN 2021 HYBRID - 0A008G OLD OLD,,70be0e6f-af9a-47af-af65-1f3882756c78,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:32,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-06-28T08:00:00Z,2021-06-29T17:00:00Z
,282aaeb5-6ac8-40ab-ae93-29176e5f0914,SC - 10 MAY 2021 HYBRID - 0A008G OLD,Archived,SC-100521-H-0A008G,12,,73900,,,2021-01-26T00:00:00Z,2021-05-03T23:59:00Z,5cff3bd5-3211-4dc7-82bd-7e5e8b01450d,,SC - 10 MAY 2021 HYBRID - 0A008G OLD OLD,,2e2d2435-beea-40c1-99b3-b7341e7ee1c4,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:40,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-05-10T08:00:00Z,2021-05-11T17:00:00Z
,858c4d3c-8b22-437f-bc97-f9262bb71d83,SL - 17 MAY 2021 HYBRID - 0A008G OLD,Archived,SL-20210517/H-0A008G,12,,73900,,,2021-01-26T00:00:00Z,2021-05-10T23:59:00Z,3eb8029a-cf3f-4c6b-83e7-0f713ae91d84,,SL - 17 MAY 2021 HYBRID - 0A008G OLD OLD,,518ca16e-7d5d-4217-8862-d3bcf90d61fc,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:24,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-05-17T08:00:00Z,2021-05-18T17:00:00Z
,3041c12f-d032-48ef-8efe-fa2d359e2e7c,SZ - 24 MAY 2021 HYBRID - 0A008G OLD,Archived,SZ-20210524/H-0A008G,12,,73900,,,2021-01-26T00:00:00Z,2021-05-17T23:59:00Z,3b4aea29-bbb5-47ca-85ce-d1f1a492829f,,SZ - 24 MAY 2021 HYBRID - 0A008G OLD OLD,,b7f3cee0-e121-48f4-a517-2798363d096c,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:8,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-05-24T08:00:00Z,2021-05-25T17:00:00Z
,0749b0c9-cd35-48d2-80b8-9193c3cf995b,TZ - 31 MAY 2021 HYBRID - 0A008G OLD,Archived,TZ-310521-H-0A008G,12,,73900,,,2021-01-26T00:00:00Z,2021-05-24T23:59:00Z,77bc61fc-76da-415c-ae97-b366adf1b910,,TZ - 31 MAY 2021 HYBRID - 0A008G OLD OLD,,01df2eb0-a319-451d-a22c-7037dd441f55,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:16,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-05-31T08:00:00Z,2021-06-01T17:00:00Z
,8b3c5c63-8fd2-4deb-99d8-6cce994e67a2,UG - 07 JUN 2021 HYBRID - 0A008G OLD,Archived,UG-20210607/H-0A008G,12,,73900,,,2021-01-26T00:00:00Z,2021-05-31T23:59:00Z,2a5cb75c-886b-4144-92ff-9d5e4c80eeb0,,UG - 07 JUN 2021 HYBRID - 0A008G OLD OLD,,13444da8-c176-41a2-90a9-9aea248e9bc7,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:24,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-06-07T08:00:00Z,2021-06-08T17:00:00Z
,85c77793-e90e-4c7d-8b4b-510aa7b105d1,ZM - 14 JUN 2021 HYBRID - 0A008G OLD,Archived,ZM-20210614/H-0A008G,12,,73900,,,2021-01-26T00:00:00Z,2021-06-07T23:59:00Z,d6e49b03-0646-4f11-b248-9cbfb5959288,,ZM - 14 JUN 2021 HYBRID - 0A008G OLD OLD,,1782e296-8326-46af-aab9-3c710ba9ab5e,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:24,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-06-14T08:00:00Z,2021-06-15T17:00:00Z
,f5d1b80d-467c-49ba-b457-0786c368a303,ZW - 21 JUN 2021 HYBRID - 0A008G OLD,Archived,ZW-20210621/H-0A008G,12,,73900,,,2021-01-26T00:00:00Z,2021-06-14T23:59:00Z,3b738abc-d80b-4738-b426-ff8d8c9e9bb6,,ZW - 21 JUN 2021 HYBRID - 0A008G OLD OLD,,033d80c3-5f2f-436e-9935-31fd8304e77e,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:32,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-06-21T08:00:00Z,2021-06-22T17:00:00Z
,a5652c39-25f7-485a-a397-0eef8efec68f,BI - 2021-JUL-12 HYBRID 0A018G OLD,Archived,BI-20210712/H-0A018G,12,,43900,,,2021-01-15T00:00:00Z,2021-07-12T23:59:00Z,abd14b57-0b38-4602-bf67-f14dae578734,,BI - 2021-JUL-12 HYBRID 0A018G OLD OLD,,566cbf56-2ff2-4012-a116-baa286013603,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:24,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-07-12T08:00:00Z,2021-07-12T17:00:00Z
,b15e76ad-aea5-498f-a9fc-9f5415b34c5a,BW - 2021-JUL-19 HYBRID 0A018G OLD,Archived,BW-20210719/H-0A018G,12,,43900,,,2021-01-15T00:00:00Z,2021-07-19T23:59:00Z,e9d91263-3357-4a96-bd9d-6f677cf673d3,,BW - 2021-JUL-19 HYBRID 0A018G OLD OLD,,1250b2dd-d7cc-4f2a-94f6-242c32ffe2f9,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:24,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-07-19T08:00:00Z,2021-07-19T17:00:00Z
,5bddc801-e8ff-47c6-a8dd-63f80b16999c,CM - 2021-JUL-26 HYBRID 0A018G OLD,Archived,CM-20210726/H-0A018G,12,,43900,,,2021-01-15T00:00:00Z,2021-07-26T23:59:00Z,1d9ad593-73f5-4a60-a6dc-0dff1658ef7a,,CM - 2021-JUL-26 HYBRID 0A018G OLD OLD,,6909443c-c5f8-4c03-a8c0-de517490a2e0,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:24,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-07-26T08:00:00Z,2021-07-26T17:00:00Z
,b68b7853-f8de-4e90-9428-fb0a25754931,ET - 2021-JUL-05 HYBRID 0A018G OLD,Archived,ET-20210705/H-0A018G,12,,43900,,,2021-01-15T00:00:00Z,2021-07-05T23:59:00Z,714b29c5-4d79-4778-976b-50abe8968c93,,ET - 2021-JUL-05 HYBRID 0A018G OLD OLD,,60b5950d-19be-4cc6-9c24-3cb2a00fb0ad,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:8,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-07-05T08:00:00Z,2021-07-05T17:00:00Z
,07bfcd1c-d250-4577-83eb-aaad1619af82,ET - 2021-AUG-02 HYBRID 0A018G OLD,Archived,ET-20210802/H-0A018G,12,,43900,,,2021-01-15T00:00:00Z,2021-08-02T23:59:00Z,3090da41-4ffc-46ce-a997-0fef99d4b1aa,,ET - 2021-AUG-02 HYBRID 0A018G OLD OLD,,60b5950d-19be-4cc6-9c24-3cb2a00fb0ad,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:8,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-08-02T08:00:00Z,2021-08-02T17:00:00Z
,b9a410a4-04cc-475a-ba08-bf897a820b07,GA - 2021-AUG-09 HYBRID 0A018G OLD,Archived,GA-20210809/H-0A018G,12,,43900,,,2021-01-15T00:00:00Z,2021-08-09T23:59:00Z,cb5ebe5f-e485-4c52-b41c-498faf394673,,GA - 2021-AUG-09 HYBRID 0A018G OLD OLD,,22e847f8-27d5-4ffe-8fab-f444dfcf21b7,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:20,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-08-09T08:00:00Z,2021-08-09T17:00:00Z
