courseIdToClone,courseIdToUpdate,sessionName,sessionStatus,sessionSku,seatsLimit,assignTo,priceInCents,accessStartDate,accessEndDate,enrollmentStartDate,enrollmentEndDate,meeting.idToUpdate.1,meeting.idToDelete.1,meeting.title.1,meeting.instructor.1,meeting.locationId.1,meeting.attendeeInfo.1,meeting.startDate.1,meeting.endDate.1
,d009467c-8bda-4c3a-902b-ab8dbfa1d460,US - 08 DEC 2021 VILT - ACE,Archived,US-081221-V-ACE,,,299500,,,2021-02-22T00:00:00Z,,f8417099-bb6a-46c0-828a-f1a09a5cc746,,US - 08 DEC 2021 VILT - ACE,,a79be960-bdf1-41d6-ac7d-1ee5137f281c,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:32,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-12-08T14:00:00Z,2021-12-10T22:00:00Z
,30b58723-2f8d-4c1f-94a0-b7e732325e25,US - 14 JUN 2021 VILT GTR - ACUCM,Archived,US-140621-VG-ACUCM,,,269500,,,2021-02-22T00:00:00Z,,55f11d01-6b1d-4365-aa20-b250ee0700a8,,US - 14 JUN 2021 VILT GTR - ACUCM,,a79be960-bdf1-41d6-ac7d-1ee5137f281c,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:40,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-06-14T15:00:00Z,2021-06-16T23:00:00Z
,c9e8d5d6-1559-4475-8561-3dd3b599be07,US - 23 AUG 2021 VILT - AVAYA-CMA,Archived,US-230821-V-AVAYA-CMA,,,389500,,,2021-03-08T00:00:00Z,,5644a430-d657-4612-8787-627ccb8b6bc2,,US - 23 AUG 2021 VILT - AVAYA-CMA,,a79be960-bdf1-41d6-ac7d-1ee5137f281c,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:24,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-08-23T13:30:00Z,2021-08-27T21:30:00Z
,71bac3b0-3903-4483-a9b5-6200da435db2,US - 17 MAY 2021 VILT - AWS-AA,Archived,US-170521-V-AWS-AA,,,209500,,,2021-02-21T00:00:00Z,,2f8a9c93-edc6-4cc7-b62d-2c72c1fb0f3e,,US - 17 MAY 2021 VILT - AWS-AA,,a79be960-bdf1-41d6-ac7d-1ee5137f281c,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:8,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-05-17T13:30:00Z,2021-05-19T21:30:00Z
,469a985f-0370-43ac-ac3c-cc4d1c055d54,US - 21 JUN 2021 VILT - AWS-AA,Archived,US-210621-V-AWS-AA,,,209500,,,2021-03-08T00:00:00Z,,4b6b9ec6-71b0-4815-a0aa-9c0988dc3585,,US - 21 JUN 2021 VILT - AWS-AA,,a79be960-bdf1-41d6-ac7d-1ee5137f281c,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:16,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-06-21T13:30:00Z,2021-06-23T21:30:00Z
,dde55207-3fe7-45cc-b360-6b5c1b0bb76c,US - 19 JUL 2021 VILT - AWS-AA,Archived,US-190721-V-AWS-AA,,,209500,,,2021-03-08T00:00:00Z,,fa237c69-b882-47ac-854d-3a93788b1d6c,,US - 19 JUL 2021 VILT - AWS-AA,,a79be960-bdf1-41d6-ac7d-1ee5137f281c,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:24,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-07-19T16:30:00Z,2021-07-22T00:30:00Z
,6187233f-85ce-4d04-b82c-f1354edb2e4f,US - 16 AUG 2021 VILT - AWS-AA,Archived,US-160821-V-AWS-AA,,,209500,,,2021-03-08T00:00:00Z,,1cb85e9e-8eda-4d5b-b26b-f9040f54a07a,,US - 16 AUG 2021 VILT - AWS-AA,,a79be960-bdf1-41d6-ac7d-1ee5137f281c,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:24,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-08-16T13:30:00Z,2021-08-18T21:30:00Z
,46d0483e-47e3-4dc2-89ac-f66d0dd3f880,US - 13 SEP 2021 VILT - AWS-AA,Archived,US-130921-V-AWS-AA,,,209500,,,2021-03-08T00:00:00Z,,843a5c11-40bb-4139-b92b-cf480a77b161,,US - 13 SEP 2021 VILT - AWS-AA,,a79be960-bdf1-41d6-ac7d-1ee5137f281c,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:32,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-09-13T13:30:00Z,2021-09-15T21:30:00Z
,19400d7b-34da-4853-a16d-4d29602e0ca8,US - 07 JUN 2021 VILT - AWS-AAWS,Archived,US-070621-V-AWS-AAWS,,,209500,,,2021-03-08T00:00:00Z,,afc3045a-2242-4b6f-9e81-647fdef654ec,,US - 07 JUN 2021 VILT - AWS-AAWS,,a79be960-bdf1-41d6-ac7d-1ee5137f281c,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:24,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-06-07T16:30:00Z,2021-06-10T00:30:00Z
,f5e93032-eacb-4538-a03a-2bb976782fba,US - 28 JUN 2021 VILT - AWS-AAWS,Archived,US-280621-V-AWS-AAWS,,,209500,,,2021-03-08T00:00:00Z,,54c80da5-4e60-4d56-aa17-e24f2d79af06,,US - 28 JUN 2021 VILT - AWS-AAWS,,a79be960-bdf1-41d6-ac7d-1ee5137f281c,"<p class=""hiddensessionfields"">
1:,
2:,
3:,
4:,
5:,
6:MEA,
7:VILT,
8:TrainingEMEA@ingrammicro.com,
9:24,
10:PST,
</p><p class=""visiblesessionfields"">You will receive your class details prior to class.</p>""",2021-06-28T13:30:00Z,2021-06-30T21:30:00Z
